,Part Number,Price,Margin,Quantity,Sales Last Year - Jan,Sales Last Year - Feb,Sales Last Year - Mar,Sales Last Year - Apr,Sales Last Year - May,Sales Last Year - Jun,Sales Last Year - Jul,Sales Last Year - Aug,Sales Last Year - Sep,Sales Last Year - Oct,Sales Last Year - Nov,Last Year Total Sales,Sales - Jan,Sales - Feb,Sales - Mar,Sales - Apr,Sales - May,Sales - Jun,Sales - Jul,Sales - Aug,Sales - Sep,Sales - Oct,Sales - Nov,Total Sales,Sales Last Week,Sales Last 2 Weeks,Sales Last Month,Sales Last 3 Months,Sales Last 6 Months,Sales Last 9 Months,Sales Last 12 Months,Sales Last 2 Years,Sales Last 3 Years,Sales Last 4 Years,Sales Last 5 Years,Cost Per Unit,Total Cost,Margin %,Obsolete
62518,MIT574236,276.6,137.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.41000000000003,139.41000000000003,49.6,1
62519,4449634360,1049.17,469.43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.74,579.74,44.74,1
62520,76318553019,653.99,209.71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.28,444.28,32.07,1
62521,76319899502,1086.99,348.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.8,738.8,32.03,1
62522,750-2132628,949.99,437.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.99,512.99,46.0,1
62523,76317922437,799.99,320.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.40000000000003,479.40000000000003,40.07,1
62524,76318553014,926.99,297.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.99,629.99,32.04,1
62525,76319899495,1086.99,500.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.69,586.69,46.03,1
62526,4449157360,974.49,429.27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.22,545.22,44.05,1
62527,76317105152,1199.99,480.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.4000000000001,719.4000000000001,40.05,1
62528,76318568286,1118.99,358.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.69,760.69,32.02,1
62529,76311540075,730.99,292.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.02,438.02,40.08,1
62530,76319899509,1118.99,358.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.69,760.69,32.02,1
62531,4166019360,999.0,452.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.02,546.02,45.34,1
62532,3343-000-130-303,499.95,155.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.47,344.47,31.1,1
62533,987679024,32.99,14.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07,18.07,45.23,1
62534,987704598,34.99,14.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.970000000000002,41.940000000000005,40.07,1
62535,987701005,39.99,16.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970000000000002,47.940000000000005,40.06,1
62536,987695014,54.99,46.63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36,8.36,84.8,1
62537,987706724,39.99,16.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970000000000002,23.970000000000002,40.06,1
62540,987706725,39.99,16.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970000000000002,47.940000000000005,40.06,1
62541,987697084,43.99,26.41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.580000000000002,17.580000000000002,60.04,1
62542,76148560885,374.99,120.31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.68,254.68,32.08,1
62543,243-1703007,439.99,228.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.20000000000002,211.20000000000002,52.0,1
62544,76138395295,145.99,29.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.15,116.15,20.44,1
62545,76128568489,384.99,177.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.39000000000001,207.39000000000001,46.13,1
62546,2855-0369,369.99,155.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.95000000000002,214.95000000000002,41.9,1
62547,5146-003-130-500,889.95,311.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.47,578.47,35.0,1
62548,3914-001-130-103,479.95,167.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.97,311.97,35.0,1
62549,5060-003-130-501,479.95,167.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.97,311.97,35.0,1
62550,5094-001-006-000,649.95,184.53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.4200000000001,465.4200000000001,28.39,1
62551,76128396149,921.99,258.39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.6,663.6,28.03,1
62552,76128396148,921.99,258.39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.6,1327.2,28.03,1
62553,76128568490,384.99,177.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.39000000000001,207.39000000000001,46.13,1
62554,76127922573,489.99,196.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.4,293.4,40.12,1
62555,76138567483,921.99,295.27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.72,626.72,32.03,1
62556,76148396173,322.99,64.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.07,258.07,20.1,1
62557,76138567640,918.99,294.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.84,624.84,32.01,1
62558,76428547257,399.99,140.64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.35,518.7,35.16,1
62559,76898351750,207.99,74.88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.11,133.11,36.0,1
62560,76428504316,199.99,80.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4,119.4,40.3,1
62561,76118548163,42.99,10.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.040000000000006,32.040000000000006,25.47,1
62562,76817921681,239.99,84.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.35000000000002,155.35000000000002,35.27,1
62563,76628560932,84.99,30.86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.129999999999995,54.129999999999995,36.31,1
62564,76618542460,107.99,43.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.19999999999999,64.19999999999999,40.55,1
62565,76118548162,42.99,10.95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.040000000000006,64.08000000000001,25.47,1
62566,45-8793,89.99,64.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.159999999999997,25.159999999999997,72.04,1
62567,45-8923,219.99,119.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00000000000001,100.00000000000001,54.54,1
62568,IMC-TEE-1-S,25.99,8.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15,17.15,34.01,1
62569,DTMTSHIRT,34.95,8.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.370000000000005,26.370000000000005,24.55,1
62570,45-8927,219.99,66.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.99,153.99,30.0,1
62571,IMC-TEE-2-S,25.99,8.84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15,51.449999999999996,34.01,1
62572,355-6059,69.99,24.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.489999999999995,682.3499999999999,35.01,1
62573,66-14461,156.95,61.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.99999999999999,94.99999999999999,39.47,1
62574,0136-0024,47.95,18.34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.610000000000003,29.610000000000003,38.25,1
62575,987699690,54.99,24.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.200000000000003,30.200000000000003,45.08,1
62576,KAO.CCF400-13WC,175.49,52.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.84,122.84,30.0,1
62577,3766-001-150-000,29.99,22.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.309999999999999,7.309999999999999,75.63,1
62578,2130-0111,19.99,7.02,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.969999999999999,64.85,35.12,1
62579,1980032,55.95,19.47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.480000000000004,36.480000000000004,34.8,1
62580,981071112,119.99,36.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,83.3,30.58,1
62581,0363-0040,82.99,29.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.919999999999995,53.919999999999995,35.03,1
62582,76515A3DE56,230.99,74.28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.71,313.42,32.16,1
62583,77252447694,101.99,28.56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42999999999999,73.42999999999999,28.0,1
62584,ROKSMALL,24.99,15.56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.429999999999998,9.429999999999998,62.26,1
62585,501-168,6.99,2.12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87,4.87,30.33,1
62586,96763408B,62.99,38.16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.830000000000005,49.66000000000001,60.58,1
62587,050137,29.99,10.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.099999999999998,19.099999999999998,36.31,1
62588,97480071A,40.99,15.14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85,25.85,36.94,1
62589,HM601,499.99,144.28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.71000000000004,711.4200000000001,28.86,1
62590,3811-0105,24.99,8.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22,16.22,35.09,1
62591,501-122,3.99,1.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7700000000000005,2.7700000000000005,30.58,1
62592,76239445537,29.99,14.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.659999999999998,15.659999999999998,47.78,1
62593,LED8020-SB-SMK,299.99,100.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,199.0,33.66,1
62594,96644908B,56.99,24.49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,32.5,42.97,1
62595,IMC-MESH2,19.99,9.49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.499999999999998,73.49999999999999,47.47,1
62596,IMC-FACEMASK3,18.99,6.14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.849999999999998,64.24999999999999,32.33,0
62597,988953052,9.99,1.31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,17.36,13.11,1
62598,77022414852,112.99,36.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.16,76.16,32.6,1
62599,97380051A,159.99,96.35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.640000000000015,190.92000000000004,60.22,1
62600,987691877,16.99,7.67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.319999999999999,18.639999999999997,45.14,1
62601,77252446856,169.99,47.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.39000000000001,122.39000000000001,28.0,1
62602,987680200,14.99,10.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,4.24,71.71,1
62603,987699645A,24.99,11.27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.719999999999999,27.439999999999998,45.1,1
62604,981548008,8.99,7.74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.25,86.1,1
62605,987704611,24.99,8.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22,16.22,35.09,1
62606,76618546735,15.99,6.99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,27.0,43.71,1
62607,96180511AA,120.99,27.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.97,93.97,22.33,1
62608,987701936,149.99,68.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.95,81.95,45.36,1
62609,987701716,199.99,80.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.97000000000001,119.97000000000001,40.01,1
62610,987700218,159.99,72.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.45,87.45,45.34,1
62611,987700828,69.99,31.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.47,38.47,45.04,1
62612,987701605,109.99,38.52,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.47,714.7,35.02,1
62615,987700805,139.99,63.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.45000000000002,76.45000000000002,45.39,1
62616,987700217,159.99,72.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.45,87.45,45.34,1
62617,981045954,689.99,311.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.95,378.95,45.08,1
62618,987700216,159.99,72.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.45,87.45,45.34,1
62619,987700807,139.99,63.54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.45000000000002,152.90000000000003,45.39,1
62630,76148396130,481.99,97.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.84000000000003,384.84000000000003,20.16,1
62631,76138567505,1242.99,398.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.79,844.79,32.04,1
62632,76118568049,293.99,70.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.09,223.09,24.12,1
62633,76148568099,645.99,258.86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.13,387.13,40.07,1
62634,76138568074,293.99,70.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.09,223.09,24.12,1
62635,69924371A,144.99,144.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62636,69927291A,55.99,55.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62637,82410721A,245.99,245.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62638,97380381A,154.99,154.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62639,97380211A,505.99,505.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62640,96824601B,73.99,73.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62641,65240061A,351.99,351.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62642,173Z0021A,310.99,310.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62643,69927101A,408.99,408.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62644,06-3017,15.39,6.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.420000000000002,8.420000000000002,45.29,1
62645,32732331055,100.99,36.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99999999999999,63.99999999999999,36.63,1
62646,32737660040,110.99,40.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.39999999999999,70.39999999999999,36.57,1
62647,46517708836,99.99,36.63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.35999999999999,63.35999999999999,36.63,1
62648,79120141C,42.99,20.38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.610000000000003,22.610000000000003,47.41,1
62649,77415A14874,365.28,116.89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.39,496.78,32.0,1
62650,36010902B,350.99,111.38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.61,239.61,31.73,1
62651,51167679903,560.99,157.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.20000000000005,403.20000000000005,28.13,1
62652,46638393610,132.6,39.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,93.6,29.41,1
62653,46718555162,165.99,47.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.80000000000001,118.80000000000001,28.43,1
62654,36011231A,246.99,78.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.41000000000003,168.41000000000003,31.82,1
62655,63147665234,28.99,8.29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,20.7,28.6,1
62656,34-506,159.99,45.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.39000000000001,114.39000000000001,28.5,1
62657,2884672-266,279.99,84.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.99,587.97,30.0,0
62658,N-1806,18.99,6.67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.319999999999999,36.959999999999994,35.12,1
62659,23-2540,24.99,10.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.089999999999998,56.35999999999999,43.62,1
62660,502872,18.99,6.67,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.319999999999999,98.55999999999999,35.12,1
62661,73740341A,91.99,42.92,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.06999999999999,490.69999999999993,46.66,1
62663,84010512B,23.99,23.98,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00999999999999801,0.07999999999998408,99.96,1
62664,84010712B,23.99,23.98,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00999999999999801,0.0999999999999801,99.96,1
62665,84010702B,23.99,23.98,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00999999999999801,0.0899999999999821,99.96,1
62666,84010142A,11.99,3.16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83,79.47,26.36,1
62667,83192408581,43.99,30.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.400000000000002,13.400000000000002,69.54,1
62670,76618546725,35.99,14.99,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,273.0,41.65,1
62671,82140413341,15.99,4.92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.07,22.14,30.77,1
62672,0136-0047,25.99,7.82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.169999999999998,36.339999999999996,30.09,1
62674,4990003564,133.4,46.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.71000000000001,86.71000000000001,35.0,1
62675,4990005103,130.49,58.39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.10000000000001,72.10000000000001,44.75,1
62676,4990004550,102.7,42.56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.14,240.56,41.44,1
62677,9049100323,301.16,134.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.41000000000003,166.41000000000003,44.74,1
62678,9049100329,349.7,134.74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.95999999999998,429.91999999999996,38.53,1
62679,9049100312,540.55,205.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.3299999999999,335.3299999999999,37.97,1
62680,499-000-2515,140.99,51.76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.23000000000002,89.23000000000002,36.71,1
62681,72607685896,12.99,4.49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,17.0,34.57,1
62682,72609062144,7.99,2.91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08,10.16,36.42,1
62683,6076-001-000-400,49.99,19.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.270000000000003,30.270000000000003,39.45,1
62684,72607676409,95.99,31.27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.72,64.72,32.58,1
62685,72607671798,9.99,3.94,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.050000000000001,24.200000000000003,39.44,1
62686,72607671797,5.99,2.36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6300000000000003,7.260000000000001,39.4,1
62687,72609062143,7.99,2.79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,10.4,34.92,1
62690,72607722674,23.99,8.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.659999999999998,15.659999999999998,34.72,1
62691,3819-000-000-000,44.95,15.73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.220000000000002,87.66000000000001,34.99,1
62692,3806-000-000-001,44.99,33.62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.370000000000005,22.74000000000001,74.73,1
62693,4990002974,109.99,34.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.88,75.88,31.01,1
62694,76318549869,69.99,22.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.019999999999996,47.019999999999996,32.82,1
62695,72607680356,11.99,4.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,7.41,38.2,1
62696,72608546670,121.99,39.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.53,82.53,32.35,1
62697,4990003467,116.16,34.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.31,81.31,30.0,1
62698,4990002110,59.0,53.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.5,90.68,1
62699,4990001804,24.99,10.53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.459999999999999,28.919999999999998,42.14,1
62700,3839-000-000-000,34.95,12.23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.720000000000002,45.440000000000005,34.99,1
62701,72608546679,115.99,37.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.35,78.35,32.45,1
62702,72607699159,29.99,10.21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.779999999999998,39.559999999999995,34.04,1
62703,72607716527,45.99,12.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.49,33.49,27.18,1
62704,97580051A,235.99,141.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.15,94.15,60.1,1
62705,76418546890,19.99,6.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.509999999999998,13.509999999999998,32.42,1
62706,97580031A,266.99,85.23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.76,181.76,31.92,1
62707,BMW STUD BASE,21.99,20.11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.879999999999999,26.319999999999986,91.45,1
62708,RAM-B-201U-C,25.0,24.03,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9699999999999989,11.639999999999986,96.12,1
62709,3075,24.95,10.03,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.92,59.68,40.2,1
62710,66-11668,47.99,47.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,1
62711,97380101B,124.99,40.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.88,84.88,32.09,1
62712,46638560237,115.99,33.19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,165.6,28.61,1
62713,89.EXSLIDE-2,42.95,13.47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.480000000000004,29.480000000000004,31.36,1
62714,DNL.WHS.10100,21.49,7.52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.969999999999999,69.85,34.99,1
62715,HMT.07.10700,26.99,9.45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.54,17.54,35.01,1
62716,ZE53-0130,59.99,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99,41.99,30.01,1
62717,77458534707,7.99,2.74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,5.25,34.29,1
62718,71607695031,65.99,21.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.269999999999996,44.269999999999996,32.91,1
62719,176EH5108K,139.99,42.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.99000000000001,97.99000000000001,30.0,1
62720,71602340208,78.99,25.49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,53.5,32.27,1
62721,71607713296,21.99,5.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.529999999999998,16.529999999999998,24.83,1
62722,71607705963,62.99,20.26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.730000000000004,170.92000000000002,32.16,1
62723,71607716043,188.99,60.82,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.17000000000002,512.6800000000001,32.18,1
62724,77328532948,188.99,60.82,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.17000000000002,640.8500000000001,32.18,1
62725,77328532949,188.99,60.82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.17000000000002,256.34000000000003,32.18,1
62726,66-12418,159.0,58.73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.27000000000001,100.27000000000001,36.94,1
62727,RG.SRG0042SS,138.99,43.87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12,190.24,31.56,1
